type,entry_price,entry_time,entry_index,exit_price,exit_time,exit_index,max_excursion,max_profit_pct,net_profit_pct
short,101976.51,2025-01-29 04:45:00,3082,102061.66,2025-01-29 04:55:00,3084,101976.51,0.0,-0.0018349962162855812
long,102061.66,2025-01-29 04:55:00,3084,102061.71,2025-01-29 05:00:00,3085,102061.67,9.797998577292698e-08,-0.0009995101000708502
short,102061.71,2025-01-29 05:00:00,3085,102322.3,2025-01-29 05:10:00,3087,101942.65,0.0011665491397313667,-0.0035532591997527426
long,102322.3,2025-01-29 05:10:00,3087,102125.29,2025-01-29 05:30:00,3091,102346.85,0.00023992814860497575,-0.002925386743652257
short,102125.29,2025-01-29 05:30:00,3091,102295.13,2025-01-29 06:05:00,3098,102116.62,8.489571975754737e-05,-0.0026630552530133435
long,102295.13,2025-01-29 06:05:00,3098,102373.33,2025-01-29 06:10:00,3099,102295.13,0.0,-0.00023554523074561726
short,102373.33,2025-01-29 06:10:00,3099,102385.1,2025-01-29 06:15:00,3100,102321.81,0.000503256072650993,-0.0011149713504484428
long,102385.1,2025-01-29 06:15:00,3100,102504.54,2025-01-29 07:15:00,3112,102794.73,0.004000875127337768,0.00016657599592116213
short,102504.54,2025-01-29 07:15:00,3112,102851.96,2025-01-29 08:05:00,3122,102492.18,0.00012058002504084777,-0.004389313292855251
long,102851.96,2025-01-29 08:05:00,3122,102823.7,2025-01-29 08:10:00,3123,102894.45,0.0004131180387810858,-0.0012747638450449493
short,102823.7,2025-01-29 08:10:00,3123,102843.3,2025-01-29 08:30:00,3127,102687.11,0.0013283902446614595,-0.0011906175327284062
long,102843.3,2025-01-29 08:30:00,3127,102762.96,2025-01-29 08:35:00,3128,102843.3,0.0,-0.001781188468281322
short,102762.96,2025-01-29 08:35:00,3128,102673.32,2025-01-29 10:40:00,3153,102238.08,0.005107676929508498,-0.00012770126512510528
long,102673.32,2025-01-29 10:40:00,3153,102400.26,2025-01-29 12:35:00,3176,102793.37,0.0011692424088359892,-0.0036595029750670595
short,102400.26,2025-01-29 12:35:00,3176,101988.01,2025-01-29 14:15:00,3196,101726.0,0.0065845535939068394,0.0030258686843177935
long,101988.01,2025-01-29 14:15:00,3196,101843.34,2025-01-29 16:10:00,3219,102464.24,0.0046694704603022505,-0.0024185000766266374
short,101843.34,2025-01-29 16:10:00,3219,102042.32,2025-01-29 16:55:00,3228,101703.26,0.0013754458563515468,-0.002953785097778711
long,102042.32,2025-01-29 16:55:00,3228,102125.1,2025-01-29 18:05:00,3242,102693.79,0.006384311920779403,-0.00018876795431543674
short,102125.1,2025-01-29 18:05:00,3242,102572.9,2025-01-29 18:30:00,3247,102094.95,0.00029522614910544744,-0.0053848182278400545
long,102572.9,2025-01-29 18:30:00,3247,101889.41,2025-01-29 19:05:00,3254,102980.57,0.003974441592272548,-0.007663455942066479
short,101889.41,2025-01-29 19:05:00,3254,103451.93,2025-01-29 19:45:00,3262,101432.48,0.004484568121456465,-0.01633545046536229
long,103451.93,2025-01-29 19:45:00,3262,104160.46,2025-01-29 21:25:00,3282,104661.31,0.011690260394368716,0.005848881408012528
short,104160.46,2025-01-29 21:25:00,3282,104064.41,2025-01-29 23:15:00,3304,103365.06,0.007636295001001423,-7.786505551143972e-05
long,104064.41,2025-01-29 23:15:00,3304,103729.79,2025-01-29 23:55:00,3312,104244.26,0.0017282565672547536,-0.004215508548984325
short,103729.79,2025-01-29 23:55:00,3312,104022.22,2025-01-30 00:55:00,3324,103249.48,0.00463039595472041,-0.003819151566777563
long,104022.22,2025-01-30 00:55:00,3324,104289.01,2025-01-30 02:50:00,3347,104476.25,0.004364740533320658,0.001564740494867285
short,104289.01,2025-01-30 02:50:00,3347,104524.0,2025-01-30 03:00:00,3349,104289.01,0.0,-0.0032532575580111966
long,104524.0,2025-01-30 03:00:00,3349,104901.55,2025-01-30 04:35:00,3368,105159.0,0.006075159771918411,0.0026120890895871083
short,104901.55,2025-01-30 04:35:00,3368,105233.02,2025-01-30 04:55:00,3372,104899.82,1.6491653364472932e-05,-0.004159819850135686
long,105233.02,2025-01-30 04:55:00,3372,105054.96,2025-01-30 05:25:00,3378,105495.43,0.0024936089451769883,-0.0026920544521101615
short,105054.96,2025-01-30 05:25:00,3378,105457.96,2025-01-30 06:10:00,3387,104977.9,0.0007335208161519667,-0.004836087320389251
long,105457.96,2025-01-30 06:10:00,3387,105263.38,2025-01-30 06:20:00,3389,105499.99,0.00039854744013632384,-0.002845095429496282
short,105263.38,2025-01-30 06:20:00,3389,105255.07,2025-01-30 08:05:00,3410,104791.84,0.004479620548000721,-0.0009210551665736206
long,105255.07,2025-01-30 08:05:00,3410,105119.79,2025-01-30 08:10:00,3411,105255.07,0.0,-0.0022852587528564027
short,105119.79,2025-01-30 08:10:00,3411,105221.13,2025-01-30 08:50:00,3419,104975.79,0.0013698657503025834,-0.0019640430217755483
long,105221.13,2025-01-30 08:50:00,3419,105092.69,2025-01-30 09:00:00,3421,105221.13,0.0,-0.0022206673697574082
short,105092.69,2025-01-30 09:00:00,3421,105112.53,2025-01-30 09:10:00,3423,104995.93,0.0009207110408917053,-0.0011887857281034152
long,105112.53,2025-01-30 09:10:00,3423,105139.99,2025-01-30 10:10:00,3435,105461.5,0.0033199657547963233,-0.0007387561692216295
short,105139.99,2025-01-30 10:10:00,3435,105221.82,2025-01-30 10:15:00,3436,105067.45,0.000689937292175966,-0.00177829567988357
long,105221.82,2025-01-30 10:15:00,3436,105184.93,2025-01-30 10:20:00,3437,105221.82,0.0,-0.0013505926812519872
short,105184.93,2025-01-30 10:20:00,3437,105231.85,2025-01-30 10:30:00,3439,105080.07,0.0009969108692660254,-0.0014460715047299342
long,105231.85,2025-01-30 10:30:00,3439,105243.99,2025-01-30 11:05:00,3446,105357.46,0.0011936500213576078,-0.0008846356877694404
short,105243.99,2025-01-30 11:05:00,3446,105298.23,2025-01-30 13:20:00,3473,104828.03,0.0039523397012979685,-0.0015153738470005812
long,105298.23,2025-01-30 13:20:00,3473,104799.57,2025-01-30 14:05:00,3482,105349.26,0.0004846235307089097,-0.005735692138414758
short,104799.57,2025-01-30 14:05:00,3482,104941.15,2025-01-30 14:35:00,3488,104689.87,0.0010467600201032469,-0.0023509597415331683
long,104941.15,2025-01-30 14:35:00,3488,105673.87,2025-01-30 16:00:00,3505,106300.0,0.012948686001630494,0.005982199070621974
short,105673.87,2025-01-30 16:00:00,3505,105220.02,2025-01-30 18:35:00,3536,104853.89,0.007759534121348976,0.0032948176308863417
long,105220.02,2025-01-30 18:35:00,3536,105110.47,2025-01-30 20:40:00,3561,105760.49,0.005136570017758989,-0.0020411516743677003
short,105110.47,2025-01-30 20:40:00,3561,105146.37,2025-01-30 22:20:00,3581,104837.54,0.00259660146130074,-0.001341545423590953
long,105146.37,2025-01-30 22:20:00,3581,105035.15,2025-01-30 23:35:00,3596,105332.59,0.0017710549589110985,-0.0020577635728175987
short,105035.15,2025-01-30 23:35:00,3596,104656.77,2025-01-31 01:45:00,3622,104449.68,0.005574038786063534,0.0026024130969488795
long,104656.77,2025-01-31 01:45:00,3622,104371.8,2025-01-31 02:30:00,3631,104836.76,0.0017198122969014874,-0.0037229007736432258
short,104371.8,2025-01-31 02:30:00,3631,104375.0,2025-01-31 03:00:00,3637,104253.53,0.0011331604897108613,-0.0010306596226183423
long,104375.0,2025-01-31 03:00:00,3637,104144.51,2025-01-31 03:05:00,3638,104375.0,0.0,-0.0032082874251497507
short,104144.51,2025-01-31 03:05:00,3638,104273.4,2025-01-31 03:50:00,3647,103972.16,0.0016549120064033264,-0.0022376072440112244
long,104273.4,2025-01-31 03:50:00,3647,104010.4,2025-01-31 05:00:00,3661,104515.76,0.002324274455422002,-0.0035222156369697356
short,104010.4,2025-01-31 05:00:00,3661,104351.74,2025-01-31 05:10:00,3663,104010.4,0.0,-0.004281787205894902
long,104351.74,2025-01-31 05:10:00,3663,104290.26,2025-01-31 06:00:00,3673,104488.22,0.0013078842767738795,-0.0015891612348774488
short,104290.26,2025-01-31 06:00:00,3673,104464.17,2025-01-31 06:05:00,3674,104290.26,0.0,-0.002667557449756128
long,104464.17,2025-01-31 06:05:00,3674,104410.05,2025-01-31 07:40:00,3693,104791.82,0.003136482106735819,-0.001518072368736528
short,104410.05,2025-01-31 07:40:00,3693,104328.24,2025-01-31 09:35:00,3716,104010.4,0.003827696663300216,-0.0002164547378341676
long,104328.24,2025-01-31 09:35:00,3716,104142.96,2025-01-31 10:25:00,3726,104328.24,0.0,-0.0027759333426884115
short,104142.96,2025-01-31 10:25:00,3726,104176.46,2025-01-31 10:30:00,3727,104142.96,0.0,-0.0013216732076752956
long,104176.46,2025-01-31 10:30:00,3727,104664.65,2025-01-31 12:45:00,3754,104854.99,0.0065132756478766774,0.0036861834237791125
short,104664.65,2025-01-31 12:45:00,3754,104952.32,2025-01-31 13:10:00,3759,104625.68,0.000372332014677364,-0.003748492447067972
long,104952.32,2025-01-31 13:10:00,3759,104889.76,2025-01-31 13:25:00,3762,104985.22,0.0003134756811473455,-0.0015960802009904328
short,104889.76,2025-01-31 13:25:00,3762,104640.43,2025-01-31 15:05:00,3782,104142.86,0.0071208095051413425,0.0013770671226628964
long,104640.43,2025-01-31 15:05:00,3782,104795.93,2025-01-31 16:30:00,3799,105943.73,0.012455032916053604,0.0004860412939816858
short,104795.93,2025-01-31 16:30:00,3799,102225.98,2025-01-31 20:35:00,3848,101774.06,0.028835757266527387,0.023523376050959204
long,102225.98,2025-01-31 20:35:00,3848,101683.71,2025-01-31 21:35:00,3860,102225.98,0.0,-0.006304620214939388
short,101683.71,2025-01-31 21:35:00,3860,101785.31,2025-01-31 21:40:00,3861,101683.71,0.0,-0.001999176760957987
long,101785.31,2025-01-31 21:40:00,3861,102551.05,2025-02-01 01:10:00,3903,102551.04,0.007522991284302184,0.006523089530306537
short,102551.05,2025-02-01 01:10:00,3903,102568.93,2025-02-01 01:15:00,3904,102551.05,0.0,-0.001174352188495292
long,102568.93,2025-02-01 01:15:00,3904,102620.63,2025-02-01 02:10:00,3915,102741.6,0.0016834532640636187,-0.0004959487244332992
short,102620.63,2025-02-01 02:10:00,3915,102661.62,2025-02-01 02:15:00,3916,102603.76,0.000164391896639203,-0.0013994323558527235
long,102661.62,2025-02-01 02:15:00,3916,102777.56,2025-02-01 02:30:00,3919,102779.42,0.0011474590017184895,0.0001293412280071397
short,102777.56,2025-02-01 02:30:00,3919,102395.1,2025-02-01 04:35:00,3944,102169.08,0.005920358490705519,0.0027212403174388636
long,102395.1,2025-02-01 04:35:00,3944,102340.98,2025-02-01 06:20:00,3965,102555.01,0.0015616958233351883,-0.001528540916508797
short,102340.98,2025-02-01 06:20:00,3965,102320.01,2025-02-01 06:25:00,3966,102340.98,0.0,-0.0007950967442367548
long,102320.01,2025-02-01 06:25:00,3966,102359.52,2025-02-01 06:30:00,3967,102359.54,0.00038633694425947414,-0.0006138585209285133
short,102359.52,2025-02-01 06:30:00,3967,101937.74,2025-02-01 09:00:00,3997,101887.6,0.00461041630519563,0.0031205742269990993
long,101937.74,2025-02-01 09:00:00,3997,101931.99,2025-02-01 09:05:00,3998,101937.74,0.0,-0.0010564069793974245
short,101931.99,2025-02-01 09:05:00,3998,101910.29,2025-02-01 09:10:00,3999,101931.99,0.0,-0.0007871129563936539
long,101910.29,2025-02-01 09:10:00,3999,101793.69,2025-02-01 09:15:00,4000,101910.29,0.0,-0.0021441435403627175
short,101793.69,2025-02-01 09:15:00,4000,101849.09,2025-02-01 09:25:00,4002,101793.69,0.0,-0.001544238056405993
long,101849.09,2025-02-01 09:25:00,4002,101700.0,2025-02-01 09:40:00,4005,101862.02,0.00012695253340022544,-0.0024638324210849256
short,101700.0,2025-02-01 09:40:00,4005,101767.48,2025-02-01 10:00:00,4009,101516.46,0.0018047197640117365,-0.001663520157325427
long,101767.48,2025-02-01 10:00:00,4009,102040.09,2025-02-01 13:50:00,4055,102307.68,0.005308178997848793,0.001678753566463477
short,102040.09,2025-02-01 13:50:00,4055,102106.39,2025-02-01 15:45:00,4078,101735.47,0.0029852972493457754,-0.0016497446248822686
long,102106.39,2025-02-01 15:45:00,4078,101890.81,2025-02-01 16:55:00,4092,102247.43,0.001381304343440147,-0.0031113272146826632
short,101890.81,2025-02-01 16:55:00,4092,102177.22,2025-02-01 17:15:00,4096,101856.89,0.0003329053915657188,-0.003810950271177582
long,102177.22,2025-02-01 17:15:00,4096,102196.55,2025-02-01 18:30:00,4111,102300.95,0.0012109352750054848,-0.0008108188889852186
short,102196.55,2025-02-01 18:30:00,4111,101295.54,2025-02-01 21:00:00,4141,101027.86,0.011435708935379934,0.007816442433722169
long,101295.54,2025-02-01 21:00:00,4141,100848.3,2025-02-01 22:20:00,4157,101474.19,0.0017636511933300197,-0.00541519932664351
short,100848.3,2025-02-01 22:20:00,4157,100803.37,2025-02-01 22:50:00,4163,100555.02,0.0029081303304071444,-0.0005544793516597942
long,100803.37,2025-02-01 22:50:00,4163,100586.93,2025-02-01 22:55:00,4164,100803.37,0.0,-0.0031471504375300383
short,100586.93,2025-02-01 22:55:00,4164,100641.47,2025-02-01 23:40:00,4173,100302.25,0.0028301887730343596,-0.0015422175624607308
long,100641.47,2025-02-01 23:40:00,4173,100931.79,2025-02-02 02:10:00,4203,101438.33,0.00791780962658833,0.0018846955434970538
short,100931.79,2025-02-02 02:10:00,4203,99706.78,2025-02-02 04:35:00,4232,99174.05,0.017415127582697094,0.011137008567865436
long,99706.78,2025-02-02 04:35:00,4232,100139.18,2025-02-02 07:10:00,4263,100510.0,0.008055821279154749,0.0033367161190040852
short,100139.18,2025-02-02 07:10:00,4263,100002.86,2025-02-02 08:35:00,4280,99428.41,0.007097821252380832,0.0003613053352343452
long,100002.86,2025-02-02 08:35:00,4280,99591.71,2025-02-02 09:20:00,4289,100127.41,0.0012454643797187692,-0.005111382414462888
short,99591.71,2025-02-02 09:20:00,4289,99778.36,2025-02-02 09:40:00,4293,99537.18,0.0005475355328271136,-0.0028741519750990737
long,99778.36,2025-02-02 09:40:00,4293,99613.19,2025-02-02 10:05:00,4298,99909.65,0.0013158163754144045,-0.0026553689597623997
short,99613.19,2025-02-02 10:05:00,4298,99606.55,2025-02-02 11:05:00,4310,99307.73,0.003066461379261184,-0.0009333421608122437
long,99606.55,2025-02-02 11:05:00,4310,99325.9,2025-02-02 11:15:00,4312,99606.55,0.0,-0.003817585791295941
short,99325.9,2025-02-02 11:15:00,4312,99095.78,2025-02-02 12:15:00,4324,98937.21,0.00391327941654682,0.0013168176678992624
long,99095.78,2025-02-02 12:15:00,4324,98897.93,2025-02-02 12:20:00,4325,99095.78,0.0,-0.0029965532336493623
short,98897.93,2025-02-02 12:20:00,4325,98602.68,2025-02-02 13:20:00,4337,98285.96,0.006187894933695646,0.0019854012111274726
long,98602.68,2025-02-02 13:20:00,4337,99062.73,2025-02-02 15:25:00,4362,99450.23,0.00859560815182714,0.0036656946849720814
short,99062.73,2025-02-02 15:25:00,4362,97932.47,2025-02-02 18:30:00,4399,97255.83,0.018239957651076184,0.010409538178485438
long,97932.47,2025-02-02 18:30:00,4399,97126.65,2025-02-02 18:45:00,4402,97932.47,0.0,-0.009228323047504133
short,97126.65,2025-02-02 18:45:00,4402,97044.61,2025-02-02 18:50:00,4403,97047.57,0.000814194662329929,-0.00015532966492725112
long,97044.61,2025-02-02 18:50:00,4403,97782.93,2025-02-02 20:50:00,4427,98720.71,0.017271438362213065,0.006608047474249136
short,97782.93,2025-02-02 20:50:00,4427,97352.76,2025-02-02 22:30:00,4447,97000.0,0.008006816731713736,0.0033992340994486283
long,97352.76,2025-02-02 22:30:00,4447,97203.96,2025-02-02 22:35:00,4448,97392.35,0.0004066654093834737,-0.002528462059010842
short,97203.96,2025-02-02 22:35:00,4448,97711.81,2025-02-02 22:50:00,4451,96501.73,0.007224294154271189,-0.006224581385367337
long,97711.81,2025-02-02 22:50:00,4451,97264.98,2025-02-03 00:15:00,4468,97964.12,0.0025821853059522456,-0.005572937498548044
short,97264.98,2025-02-03 00:15:00,4468,94854.58,2025-02-03 02:20:00,4493,92197.0,0.05210487885773478,0.02378178682604977
long,94854.58,2025-02-03 02:20:00,4493,93813.06,2025-02-03 04:25:00,4518,94940.17,0.0009023285960466696,-0.011980176181266147
short,93813.06,2025-02-03 04:25:00,4518,93251.52,2025-02-03 05:20:00,4529,92693.62,0.011932666944239985,0.004985733756046265
long,93251.52,2025-02-03 05:20:00,4529,95626.79,2025-02-03 09:40:00,4581,95882.22,0.02821080021001263,0.024471649148453446
short,95626.79,2025-02-03 09:40:00,4581,95549.93,2025-02-03 12:25:00,4614,94878.37,0.007826467875790857,-0.00019625033947076348
long,95549.93,2025-02-03 12:25:00,4614,95269.57,2025-02-03 12:35:00,4616,95549.93,0.0,-0.0039341727408904025
short,95269.57,2025-02-03 12:35:00,4616,95315.92,2025-02-03 13:45:00,4630,94341.98,0.009736477240319348,-0.0014865142143497788
long,95315.92,2025-02-03 13:45:00,4630,94824.69,2025-02-03 13:55:00,4632,95315.92,0.0,-0.006153703599566535
short,94824.69,2025-02-03 13:55:00,4632,94494.04,2025-02-03 14:30:00,4639,94182.34,0.006774079619980891,0.0024869610435848378
long,94494.04,2025-02-03 14:30:00,4639,98796.4,2025-02-03 16:50:00,4667,99499.97,0.052976145373824717,0.04453049060025374
short,98796.4,2025-02-03 16:50:00,4667,99306.01,2025-02-03 18:05:00,4682,98122.11,0.006825046256746133,-0.00615818390143771
long,99306.01,2025-02-03 18:05:00,4682,99178.46,2025-02-03 18:15:00,4684,99498.28,0.0019361365943511785,-0.0022844137026549385
short,99178.46,2025-02-03 18:15:00,4684,99372.94,2025-02-03 18:20:00,4685,99101.79,0.000773050922549239,-0.002960909657197701
long,99372.94,2025-02-03 18:20:00,4685,101221.25,2025-02-03 20:10:00,4707,101803.85,0.02446249451812539,0.0175997314761946
short,101221.25,2025-02-03 20:10:00,4707,101803.85,2025-02-03 21:55:00,4728,100958.49,0.0025958976005531916,-0.00675570841103035
long,101803.85,2025-02-03 21:55:00,4728,101761.02,2025-02-03 22:35:00,4736,102326.68,0.005135660390053884,-0.0014207110045445408
short,101761.02,2025-02-03 22:35:00,4736,101397.63,2025-02-04 01:40:00,4773,100749.37,0.009941429439288331,0.0025710137339425196
long,101397.63,2025-02-04 01:40:00,4773,101127.76,2025-02-04 02:10:00,4779,101551.89,0.0015213373330322884,-0.003661502048913864
short,101127.76,2025-02-04 02:10:00,4779,101080.76,2025-02-04 02:45:00,4786,100986.69,0.0013949681076688778,-0.0005352413620157314
long,101080.76,2025-02-04 02:45:00,4786,101080.76,2025-02-04 02:50:00,4787,101080.76,0.0,-0.001
short,101080.76,2025-02-04 02:50:00,4787,100329.41,2025-02-04 04:20:00,4805,100222.94,0.008486481502513361,0.006433165322460885
long,100329.41,2025-02-04 04:20:00,4805,100215.27,2025-02-04 04:35:00,4808,100356.79,0.00027290103669492426,-0.002137652459034688
short,100215.27,2025-02-04 04:35:00,4808,98853.28,2025-02-04 05:50:00,4823,98300.0,0.019111558547913944,0.012590643421905714
long,98853.28,2025-02-04 05:50:00,4823,98643.34,2025-02-04 07:45:00,4846,99594.16,0.007494743725246189,-0.003123753506206393
short,98643.34,2025-02-04 07:45:00,4846,98506.76,2025-02-04 08:30:00,4855,98262.32,0.0038626023814683236,0.0003845840986325254
long,98506.76,2025-02-04 08:30:00,4855,98001.52,2025-02-04 08:40:00,4857,98506.76,0.0,-0.006128988101933215
short,98001.52,2025-02-04 08:40:00,4857,98480.13,2025-02-04 09:05:00,4862,97900.0,0.0010359023002908942,-0.005883699763024089
long,98480.13,2025-02-04 09:05:00,4862,99029.12,2025-02-04 11:55:00,4896,99399.99,0.00934056443670414,0.004574627084671707
short,99029.12,2025-02-04 11:55:00,4896,99241.57,2025-02-04 12:15:00,4900,98884.71,0.0014582579346356804,-0.003145328565981518
long,99241.57,2025-02-04 12:15:00,4900,99245.51,2025-02-04 12:25:00,4902,99393.0,0.0015258726761375602,-0.0009602988949087789
short,99245.51,2025-02-04 12:25:00,4902,99457.37,2025-02-04 12:35:00,4904,99172.76,0.0007330306428975981,-0.003134706144388805
long,99457.37,2025-02-04 12:35:00,4904,99395.59,2025-02-04 13:25:00,4914,99742.42,0.002866052058283895,-0.001621170658343357
short,99395.59,2025-02-04 13:25:00,4914,99464.29,2025-02-04 13:30:00,4915,99317.87,0.0007819260391733794,-0.0016911775462070007
long,99464.29,2025-02-04 13:30:00,4915,99395.59,2025-02-04 13:35:00,4916,99464.29,0.0,-0.0016907001497723164
short,99395.59,2025-02-04 13:35:00,4916,99825.35,2025-02-04 14:35:00,4928,98643.39,0.0075677401784123135,-0.00532373307507918
long,99825.35,2025-02-04 14:35:00,4928,99174.06,2025-02-04 15:15:00,4936,100310.73,0.0048622919929656155,-0.007524294680659854
short,99174.06,2025-02-04 15:15:00,4936,99352.14,2025-02-04 15:50:00,4943,98372.43,0.008083061235972437,-0.0027956308333046136
long,99352.14,2025-02-04 15:50:00,4943,99458.96,2025-02-04 16:05:00,4946,99535.91,0.0018496833586071127,7.516556764662532e-05
short,99458.96,2025-02-04 16:05:00,4946,99698.84,2025-02-04 16:15:00,4948,99193.05,0.0026735650563810788,-0.003411849068198482
long,99698.84,2025-02-04 16:15:00,4948,99760.35,2025-02-04 16:30:00,4951,99891.02,0.0019276051757473565,-0.0003830419691943325
short,99760.35,2025-02-04 16:30:00,4951,99567.81,2025-02-04 16:35:00,4952,99652.32,0.0010828951582467267,0.0009300253056450597
long,99567.81,2025-02-04 16:35:00,4952,99491.36,2025-02-04 16:40:00,4953,99567.81,0.0,-0.0017678184344920018
short,99491.36,2025-02-04 16:40:00,4953,99426.8,2025-02-04 18:40:00,4977,98846.67,0.006479859155609113,-0.0003510994321517198
long,99426.8,2025-02-04 18:40:00,4977,99100.0,2025-02-04 19:55:00,4992,100628.68,0.01208808892572214,-0.0042868401678421
short,99100.0,2025-02-04 19:55:00,4992,97114.07,2025-02-04 22:45:00,5026,96192.62,0.02933784056508582,0.019039656912209817
long,97114.07,2025-02-04 22:45:00,5026,98122.11,2025-02-05 01:45:00,5062,98850.1,0.017876194458743194,0.009379958331475487
short,98122.11,2025-02-05 01:45:00,5062,97969.79,2025-02-05 03:25:00,5082,97256.81,0.008818603676582198,0.0005523514526950856
long,97969.79,2025-02-05 03:25:00,5082,98008.84,2025-02-05 05:05:00,5102,98262.32,0.0029859204556834653,-0.0006014077400798459
short,98008.84,2025-02-05 05:05:00,5102,98240.63,2025-02-05 05:55:00,5112,97777.77,0.002357644473702499,-0.0033649907498140797
long,98240.63,2025-02-05 05:55:00,5112,98187.12,2025-02-05 06:10:00,5115,98329.15,0.0009010528535901034,-0.0015446829891055188
short,98187.12,2025-02-05 06:10:00,5115,97793.24,2025-02-05 06:35:00,5120,97804.29,0.0038989838993138994,0.0030115241184382443
long,97793.24,2025-02-05 06:35:00,5120,97605.88,2025-02-05 06:40:00,5121,97800.77,7.699918726487471e-05,-0.002915878848067623
short,97605.88,2025-02-05 06:40:00,5121,97867.54,2025-02-05 07:50:00,5135,97411.76,0.001988814608300339,-0.0036807811168752223
long,97867.54,2025-02-05 07:50:00,5135,97725.78,2025-02-05 08:45:00,5146,98000.0,0.0013534620365445622,-0.0024484884365132175
short,97725.78,2025-02-05 08:45:00,5146,97743.79,2025-02-05 08:50:00,5147,97725.78,0.0,-0.0011842911870337057
long,97743.79,2025-02-05 08:50:00,5147,97452.22,2025-02-05 09:35:00,5156,97935.43,0.0019606360670074226,-0.003983002807646322
short,97452.22,2025-02-05 09:35:00,5156,97821.83,2025-02-05 10:25:00,5166,97339.43,0.0011573876921429614,-0.004792730427280165
long,97821.83,2025-02-05 10:25:00,5166,98361.02,2025-02-05 12:40:00,5193,98650.0,0.008466106185091797,0.004511959855995357
short,98361.02,2025-02-05 12:40:00,5193,98532.9,2025-02-05 13:45:00,5206,98000.0,0.0036703564074468125,-0.002747440195313043
long,98532.9,2025-02-05 13:45:00,5206,98770.2,2025-02-05 14:35:00,5216,98743.87,0.002141112257936194,0.001408332648282989
short,98770.2,2025-02-05 14:35:00,5216,98749.0,2025-02-05 14:40:00,5217,98744.67,0.000258478771937273,-0.000785360361728567
long,98749.0,2025-02-05 14:40:00,5217,98482.47,2025-02-05 14:55:00,5220,99039.92,0.002946055149925551,-0.003699065306990439
short,98482.47,2025-02-05 14:55:00,5220,97935.44,2025-02-05 16:50:00,5243,97377.33,0.01122169255096871,0.004554592609222726
long,97935.44,2025-02-05 16:50:00,5243,97601.4,2025-02-05 17:20:00,5249,98253.55,0.0032481602165671647,-0.004410818392198045
short,97601.4,2025-02-05 17:20:00,5249,97296.61,2025-02-05 18:35:00,5264,96922.02,0.00696076080875879,0.0021228035663422204
long,97296.61,2025-02-05 18:35:00,5264,96819.8,2025-02-05 18:50:00,5267,97296.63,2.0555700762929497e-07,-0.0059005818393878025
short,96819.8,2025-02-05 18:50:00,5267,97117.63,2025-02-05 19:25:00,5274,96562.73,0.002655138721625194,-0.004076126990553603
long,97117.63,2025-02-05 19:25:00,5274,97364.2,2025-02-05 21:00:00,5293,97660.59,0.0055907459850491805,0.0015388799129467268
short,97364.2,2025-02-05 21:00:00,5293,97260.7,2025-02-05 21:05:00,5294,97364.2,0.0,6.301905628557525e-05
long,97260.7,2025-02-05 21:05:00,5294,97289.94,2025-02-05 21:10:00,5295,97289.94,0.00030063530285105125,-0.0006993646971489488
short,97289.94,2025-02-05 21:10:00,5295,97441.71,2025-02-05 21:35:00,5300,97137.12,0.0015707687762990395,-0.002559976293540772
long,97441.71,2025-02-05 21:35:00,5300,97399.97,2025-02-05 21:45:00,5302,97491.12,0.0005070723820424429,-0.0014283586566779796
short,97399.97,2025-02-05 21:45:00,5302,96550.58,2025-02-05 23:25:00,5322,96344.38,0.010837683009553253,0.007720639236336515
long,96550.58,2025-02-05 23:25:00,5322,96387.05,2025-02-05 23:30:00,5323,96550.58,0.0,-0.0026937236420537178
short,96387.05,2025-02-05 23:30:00,5323,96480.82,2025-02-05 23:40:00,5325,96230.08,0.0016285382735543952,-0.0019728485310008355
long,96480.82,2025-02-05 23:40:00,5325,97174.54,2025-02-06 03:15:00,5368,97411.76,0.009648964426297245,0.0061902373964067324
short,97174.54,2025-02-06 03:15:00,5368,97584.53,2025-02-06 04:20:00,5381,97129.04,0.00046822964122083833,-0.0052191092440469
long,97584.53,2025-02-06 04:20:00,5381,98319.46,2025-02-06 06:50:00,5411,98392.22,0.008276824205639995,0.006531214220122878
short,98319.46,2025-02-06 06:50:00,5411,98379.93,2025-02-06 07:00:00,5413,98310.92,8.685971220761534e-05,-0.0016150359247293121
long,98379.93,2025-02-06 07:00:00,5413,98193.59,2025-02-06 07:05:00,5414,98379.93,0.0,-0.002894085511140296
short,98193.59,2025-02-06 07:05:00,5414,98650.82,2025-02-06 09:15:00,5440,97944.6,0.0025357052328974904,-0.005656413926815492
long,98650.82,2025-02-06 09:15:00,5440,98749.6,2025-02-06 10:45:00,5458,98941.25,0.002944020130800666,1.3094670677732487e-06
short,98749.6,2025-02-06 10:45:00,5458,98867.91,2025-02-06 10:50:00,5459,98749.6,0.0,-0.0021980808023525935
long,98867.91,2025-02-06 10:50:00,5459,98858.68,2025-02-06 11:05:00,5462,99021.04,0.0015488341970614136,-0.001093356883947587
short,98858.68,2025-02-06 11:05:00,5462,98557.12,2025-02-06 13:40:00,5493,98191.24,0.006751455714359001,0.0020504149964373154
long,98557.12,2025-02-06 13:40:00,5493,98182.87,2025-02-06 14:20:00,5501,98732.79,0.0017824181550759423,-0.00479729034289963
short,98182.87,2025-02-06 14:20:00,5501,98584.42,2025-02-06 14:35:00,5504,98033.39,0.0015224651713684467,-0.005089817297049912
